cip13,lib_cip13,remboursement_total,boites_delivrees,cout_moyen_boite
3400938269185,DICLOFENAC EGL 1% GEL 1,3.25,11,0.29545454545454547
3400935066169,POLERY ENF SIROP 1,6.529999999999999,26,0.2511538461538461
3400936450455,ZOLPIDEM VIATRIS 10MG CPR 7,6.72,17,0.3952941176470588
3400930248461,NA,6.73,12,0.5608333333333334
3400935025128,PHLOROGLUCINOL ARL 80MG CPR DISP 10,6.859999999999999,32,0.21437499999999998
3400934008009,ECONAZOLE L X.O 1% CREME TUBE 30G 1,8.94,15,0.596
3400927846847,OMEPRAZOLE ZTL 20MG GELULE 7,8.950000000000001,11,0.8136363636363637
3400927568022,OMEPRAZOLE ZTL 20MG GELULE 7,9.19,11,0.8354545454545454
3400938524369,NA,10.12,11,0.9199999999999999
3400930076163,MUPIROCINE PFA 2 % POMMADE 1,10.2,11,0.9272727272727272
3400921760453,"DESLORATADINE GNR 0,5MG/ML BUV 150ML 1",10.26,13,0.7892307692307692
3400932422128,NA,10.51,11,0.9554545454545454
3400937456289,ALGINATE BICAR SODIUM EG BUV 1,11.06,22,0.5027272727272728
3400941918308,CLAREAL 75MCG CPR 28,11.69,13,0.8992307692307692
3400938942224,KETOCONAZOLE ZEN 2% GEL UNIDOSE 1,11.79,16,0.736875
3400936971028,NA,12.08,28,0.43142857142857144
3400936482852,NA,12.370000000000001,14,0.8835714285714287
3400938288407,WYSTAMM 10MG CPR 15,12.48,17,0.7341176470588235
3400931096542,TUSSIPAX SOL BUV 1,12.53,15,0.8353333333333333
3400922474144,ANTIGONE 75MCG CPR 28,12.55,13,0.9653846153846154
3400933775735,LOPERAMIDE SUN 2MG GELULE 20,13.1,14,0.9357142857142857
3400930417034,FUCIDINE 2% POMMADE 1,13.55,15,0.9033333333333334
3400935439079,CETIRIZINE CRT 10MG CPR 15,13.99,22,0.6359090909090909
3400936596047,ECONAZOLE SDZ 1% EMULS FL 30G 1,15.08,17,0.8870588235294118
3400926955786,LANSOPRAZOLE ZYF 30MG GELULE 7,16.06,16,1.00375
3400932807093,TRINORDIOL CPR SUREMBALLE 21,16.39,15,1.0926666666666667
3400938524598,KETOPROFENE CRISTERS 50MG GELULE 24,16.43,16,1.026875
3400930373576,ESIDREX 25 MG CPR 20,16.459999999999997,17,0.9682352941176469
3400930095584,CHOLECALCIFEROL LABO X.O 2.5MG BUV 1,16.54,17,0.9729411764705882
3400930250983,MOMETASONE ALT 50 MICROG SUSP N 140 140,17.39,13,1.3376923076923077
3400932931842,FUCIDINE 2% CREME 1,18.19,24,0.7579166666666667
3400930072110,NA,18.759999999999998,22,0.8527272727272727
3400935817303,"ALPRAZOLAM EVO 0,25MG CPR 30",18.759999999999998,17,1.1035294117647059
3400922094311,NA,18.8,14,1.342857142857143
3400936736276,AMOXICILLINE ZEN 500 MG BUV 60ML 1,19.47,18,1.0816666666666666
3400933825973,BROMAZEPAM RPG 6MG CPR 30,19.52,14,1.3942857142857144
3400927822483,ESOMEPRAZOLE EGL 40MG CPR 14,19.6,15,1.3066666666666669
3400937667838,"TIMOLOL SDZ 0,50% COLLYRE 3ML 1",19.67,15,1.3113333333333335
3400931994046,COLPOTROPHINE 1% CREME VAGINALE 1,19.74,17,1.1611764705882353
3400936862685,OMEPRAZOLE VIATRIS 10MG GELULE 14,19.75,17,1.161764705882353
3400931698289,"DODECAVIT 0,5 MG/ML SOL INJ 6",20.330000000000002,13,1.5638461538461539
3400939541488,OMEPRAZOLE SDZ 20MG GELULE 7,20.58,24,0.8574999999999999
3400938863468,PARACETAMOL ARW 300MG PDR ORALE SACH 12,20.79,27,0.77
3400933986124,NUREFLEX 200MG CPR 30,21.2,23,0.9217391304347826
3400935746061,ALLOPURINOL ARW 100MG CPR 30,22.02,20,1.101
3400936483682,NA,22.06,14,1.5757142857142856
3400931112662,VALIUM ROCHE 2MG CPR 40,22.159999999999997,32,0.6924999999999999
3400938962383,CETIRIZINE RPG 10MG CPR 15,22.2,27,0.8222222222222222
3400937800914,"ALPRAZOLAM ZYD 0,25MG CPR 30",22.32,22,1.0145454545454546
3400935674289,NA,22.39,14,1.5992857142857144
3400941607981,PANTOPRAZOLE ARL 20 MG CPR 14,22.630000000000003,13,1.740769230769231
3400921836547,RABEPRAZOLE ZEN 10MG CPR 14,22.74,12,1.8949999999999998
3400928099860,"FLUZONE HD INJ SRG0,7ML S/A 10",22.86,12,1.905
3400927817861,OMEPRAZOLE ZTL 10MG GELULE 14,22.95,16,1.434375
3400938232394,DOMPERIDONE BGA 10MG CPR DISP 30,23.01,39,0.5900000000000001
3400937053914,AMOXICILLINE ALM 500MG/5ML PDR FL 1,23.130000000000003,19,1.2173684210526317
3400938133769,NA,23.16,20,1.158
3400938340884,NA,23.32,11,2.12
3400936736337,AMOXICILLINE ZTV 500MG GELULE 12,23.630000000000003,27,0.8751851851851853
3400949970421,RABEPRAZOLE SDZ 20MG CPR 14,23.650000000000002,15,1.5766666666666669
3400932345434,AMODEX 500MG/5ML PDR ORALE FL 1,24.35,20,1.2175
3400941610073,PANTOPRAZOLE ARL 40 MG CPR 14,24.419999999999998,15,1.628
3400933143312,SELOKEN 100MG CPR 28,24.57,14,1.7550000000000001
3400935324016,"LACTULOSE EG 66 P.100 1 FLACON DE 200 ML , SOLUTIO",24.759999999999998,27,0.917037037037037
3400949002498,ZOXAN LP 4MG CPR (UK) 2 28,24.89,13,1.9146153846153846
3400932234790,ADALATE 10 MG CAPSULE 30,25.29,14,1.8064285714285713
3400941602900,"ACIDE FOLIQUE ARROW 5 MG 1 BOITE DE 20, COMPRIMES",25.74,26,0.99
3400936808577,ECONAZOLE SDZ 1% SOL FL 30G 1,25.97,18,1.4427777777777777
3400932403028,VICTAN 2MG CPR 30,26.1,14,1.8642857142857143
3400930270592,MACROGOL 4000 ZYD 4G PDR ORALE SACH 20,26.32,42,0.6266666666666667
3400934324215,CEBEMYXINE COLLYRE 1,26.33,35,0.7522857142857142
3400949001187,RHINOCORT 64 MICROG SUSP (AIP) (MWI) 1,27.45,11,2.4954545454545456
3400937667777,"TIMOLOL SANDOZ 0,25 P. 100 1 FLACON DE 3 ML, COLLY",27.54,17,1.6199999999999999
3400938524710,"KETOPROFENE CRISTERS 100 MG 1 BOITE DE 30, COMPRIM",27.93,14,1.9949999999999999
3400935285751,"ZOPICLONE CRT 7,5MG CPR 14",27.939999999999998,23,1.2147826086956521
3400934966743,NOCTAMIDE 1MG CPR 14,28.099999999999998,56,0.5017857142857143
3400935307095,FLANID 100MG CPR 30,28.200000000000003,23,1.2260869565217392
3400933695620,DRIPTANE 5MG CPR 60,28.779999999999998,16,1.7987499999999998
3400928099990,PREDNISOLONE APO 5MG CPR 30,29.66,21,1.4123809523809523
3400932973484,ANAUSIN METOCLOPRAMIDE LP 15MG CPR 30,29.740000000000002,30,0.9913333333333334
3400937350389,SIMVASTATINE ARW 10MG CPR 30,29.99,12,2.4991666666666665
3400936808348,SPIRONOLACTONE SDZ 75MG CPR 30,31.12,11,2.829090909090909
3400933172237,ACUITEL 20MG CPR 28,31.64,11,2.8763636363636365
3400936617889,SULPIRIDE SDZ 50MG GELULE 30,31.779999999999998,20,1.589
3400936285552,TUSSIDANE 3MG/ML SOL BUV FL 1,31.85,41,0.776829268292683
3400931689294,"OESTROGEL 0,06% GEL FL 80G 1",31.95,16,1.996875
3400931465201,IPECA COMP BOIR GRLS TB80,32.01,130,0.24623076923076923
3400937056236,PINAVERIUM BGA 100MG CPR 30,32.03,24,1.3345833333333335
3400939674933,"KETOPROFENE EG 150 MG 1 BOITE DE 20, COMPRIMES SEC",32.49,14,2.3207142857142857
3400937353052,"MOXONIDINE MYLAN 0,2 MG 1 BOITE DE 28, COMPRIMES P",33.08,12,2.7566666666666664
3400937906463,NISIS 80 MG CPR 30,33.120000000000005,12,2.7600000000000002
3400949968411,RABEPRAZOLE SDZ 10MG CPR 14,33.18,19,1.7463157894736843
3400937668729,"SIMVASTATINE EG 10 MG 1 BOITE DE 28, COMPRIMES PEL",33.2,14,2.3714285714285714
3400936747562,OMEPRAZOLE ZEN 20MG GELULE 28,33.24,13,2.556923076923077
3400927821653,ESOMEPRAZOLE EGL 20MG CPR 14,33.27,15,2.2180000000000004
3400936648586,"ENALAPRIL HCTZ ARW 20/12,5MG CP 30",33.309999999999995,13,2.5623076923076917
3400931650263,"HEMI DAONIL 2,5MG CPR 60",33.41,13,2.57
3400933315139,"PHYLARM 0,9 P. 100 (CHLORURE DE SODIUM) 1 BOITE DE",33.44,44,0.7599999999999999
3400934300141,ASPIRINE PROTECT 300MG CPR 30,33.849999999999994,21,1.6119047619047617
3400938861396,KETOCONAZOLE ZYD 2% GEL SACHET DOSE 8,34.67,19,1.8247368421052632
3400937541657,"AMOX/AC CLAV GLAXO 100MG/12,5MG/ML 1",35.02,21,1.6676190476190478
3400936518384,NA,35.14,21,1.6733333333333333
3400936682016,"LISINOPRIL HCTZ VTS 20/12,5MG CPR 28",35.9,13,2.7615384615384615
3400936521117,NA,36.09,18,2.0050000000000003
3400928005038,PAROXETINE SUN 20MG CPR 14,36.230000000000004,23,1.575217391304348
3400930110621,"BETNEVAL 0,1% POMMADE TUBE 10G 1",36.78,35,1.050857142857143
3400936284951,AMOXICILLINE CRT 500MG GELULE 12,36.949999999999996,35,1.0557142857142856
3400932243266,"TIMOPTOL 0,25 % COLLYRE FL 3ML 1",37.05,23,1.6108695652173912
3400934854811,SPIRONOLACTONE ALTIZIDE PFZ CPR 30,37.65,15,2.51
3400949009244,ZOXAN LP 8MG CPR (AIP) (UK) 28,37.849999999999994,16,2.3656249999999996
3400927568251,OMEPRAZOLE ZTL 20MG GELULE 28,38.660000000000004,17,2.274117647058824
3400937907064,NISIS 160 MG CPR 30,38.67,12,3.2225
3400935149008,NA,39.06,15,2.604
3400938340136,NA,39.06,13,3.0046153846153847
3400930149089,VALSARTAN/HCTZ ZYF 160/25MG CPR 30,39.68,13,3.0523076923076924
3400933970673,CIMETIDINE MYL 200MG CPR 30,39.77,39,1.0197435897435898
3400930068786,DOMPERIDONE ZEN 10MG CPR 20,40.25,36,1.1180555555555556
3400937975889,SULPIRIDE ZEN 50MG GELULE 30,40.6,28,1.45
3400939350332,NA,40.9,30,1.3633333333333333
3400934061745,NA,40.96,29,1.4124137931034484
3400921900972,NA,41,11,3.727272727272727
3400932825943,PROFENID LP 200MG CPR 14,41.290000000000006,21,1.9661904761904765
3400931110132,NA,41.620000000000005,11,3.783636363636364
3400938112887,LANSOPRAZOLE SDZ 15MG GELULE 15,41.9,29,1.4448275862068964
3400939285306,"ROPINIROLE ARG 0,25MG CPR 21",41.92,23,1.822608695652174
3400935570802,CALCIUM SDZ 500MG PDR ORALE 30,41.94,17,2.4670588235294115
3400934685545,DOMPERIDONE ZEN 10MG CPR DISP 20,41.96,93,0.4511827956989247
3400934045837,SPIRONOLACTONE ALTIZIDE RPG CPR 30,42.4,17,2.4941176470588236
3400935175489,NA,42.74,15,2.8493333333333335
3400939645087,LOSARTAN ZEN 50MG CPR 28,42.8,14,3.057142857142857
3400941668326,ATORVASTATINE CRT 40MG CPR 30,43.160000000000004,11,3.923636363636364
3400937904803,NISISCO 160 MG/25 MG CPR 30,43.9,15,2.9266666666666667
3400938559439,NA,43.92,38,1.1557894736842105
3400937828079,LANSOPRAZOLE ARW 30MG GELULE 14,44.25,21,2.107142857142857
3400930148211,NA,44.37,24,1.84875
3400934855870,NA,44.4,16,2.775
3400926823283,RABEPRAZOLE EGL 20MG CPR 14,44.709999999999994,31,1.442258064516129
3400949755370,OMEPRAZOLE BIPHAR 20MG GELULE 28,44.98,13,3.46
3400939765693,TRANDOLAPRIL EG 2MG GELULE 30,45.06,12,3.7550000000000003
3400941941429,DESLORATADINE ARW 5 MG CPR 15,45.56,66,0.6903030303030303
3400941670565,ATORVASTATINE CRT 20MG CPR 30,45.879999999999995,12,3.823333333333333
3400939629698,TRIMEBUTINE ACT 200MG CPR 30,46.449999999999996,20,2.3225
3400937227223,ATENOLOL EVO 50MG CPR 30,46.620000000000005,18,2.5900000000000003
3400922094489,DESLORATADINE ACT 5MG CPR 30,46.71000000000001,31,1.5067741935483874
3400934176579,OXYBUTYNINE CRISTERS 5 MG CPR 0,47.33,28,1.690357142857143
3400949500086,"LUMIGAN 0,3MG/ML COLLY 3ML (ADP) PLA 1",48.01,13,3.693076923076923
3400933603830,ORELOX 40MG/5ML GRANULES 50ML 1,48.09,20,2.4045
3400933366926,"ROZEX 0,75% GEL 1",48.209999999999994,26,1.854230769230769
3400938849622,PARACETAMOL BGA 300MG PDR ORALE SACH 12,48.54,55,0.8825454545454545
3400936122871,METFORMINE CRT 500MG CPR 90,48.6,13,3.7384615384615385
3400928099983,PREDNISOLONE ACC 5MG CPR 28,48.92,37,1.3221621621621622
3400930118993,"ALPRAZOLAM ARL 0,25MG CPR 30",49.32,45,1.096
3400949393237,"NARATRIPTAN ARW 2,5 MG CPR 6",50.1,11,4.554545454545455
3400949005390,ZOXAN LP 4MG CPR (UK) 1 28,50.25,15,3.35
3400935644183,ATENOLOL BGA 50 MG CPR 28,50.3,20,2.5149999999999997
3400927368868,GLICLAZIDE KRKA LM 30MG CPR 30,50.349999999999994,13,3.8730769230769226
3400949762644,OMEPRAZOLE ALM 10MG GELULE 28,50.449999999999996,20,2.5225
3400933943301,LUTERAN 10MG CPR 12,50.47,34,1.4844117647058823
3400937903271,"NISISCO 80 MG/12,5 MG CPR 30",50.760000000000005,16,3.1725000000000003
3400949458844,TAHOR 20MG CPR CROQ 30,50.849999999999994,11,4.622727272727272
3400933640798,"ACUILIX 20MG/12,5MG CPR 28",51.11,15,3.4073333333333333
3400937501217,AMLODIPINE EVO 5MG GELULE 30,51.11,17,3.006470588235294
3400935114228,VASTEN 40 MG CPR 28,51.2,13,3.9384615384615387
3400931608851,TANGANILPRO 500 MG CPR 30,51.21,33,1.5518181818181818
3400936239029,BISOPROLOL CRP 5MG CPR 30,51.3,27,1.9
3400936804845,OMEPRAZOLE CRT 20MG GELULE 28,51.55,20,2.5774999999999997
3400938999815,EVANECIA CPR 63,51.7,21,2.461904761904762
3400937848701,FELODIPINE ZEN LP 5MG CPR 28,52.120000000000005,17,3.065882352941177
3400932387656,FLUOGEL GEL DENTAIRE 1,52.349999999999994,21,2.4928571428571424
3400949500437,UROREC 4MG GELULE (ADP) (PLA) 30,52.46,17,3.0858823529411765
3400935584069,EUPANTOL 40 MG CPR 28,52.87,13,4.066923076923077
3400949021130,TAHOR 10 MG CPR (AIP) (MWI ES) 28,52.94,13,4.072307692307692
3400933194758,"GEL LARMES 0,3% GEL OPH TUBE 5G 1",53.09,31,1.7125806451612904
3400936702097,"SIMVASTATINE TEVA 10 MG 1 BOITE DE 28, COMPRIMES P",53.09,24,2.2120833333333336
3400938791686,FLUVASTATINE MYL LP 80MG CPR 30,53.28,15,3.552
3400936180314,DOMPERIDONE BGA 10 MG CPR 40,53.46,46,1.1621739130434783
3400935905451,MEBEVERINE EG 200MG GELULE 30,53.53,40,1.33825
3400935243478,ECONAZOLE LXO 1% PDR FL 30G 1,53.65,29,1.8499999999999999
3400932029396,PLUREXID LOC SOL FP 250ML 1,54.42999999999999,37,1.4710810810810808
3400937777469,"PRITORPLUS 40MG/12,5MG CPR 30",54.55,15,3.6366666666666663
3400931112891,VALIUM ROCHE 5MG CPR 40,54.75,65,0.8423076923076923
3400937635431,ONDANSETRON BGA 8 MG CPR 2,54.87,12,4.5725
3400930093061,ESOMEPRAZOLE ALM 40MG CPR 28,54.94,16,3.43375
3400937226851,ATENOLOL EVO 100MG CPR 30,54.97,13,4.228461538461539
3400934847318,DERMAZOL 1% PDR FL 30G 1,55.17,44,1.2538636363636364
3400949005512,ZOXAN LP 8MG CPR (UK) 28,55.28,19,2.909473684210526
3400926951535,OMEPRAZOLE SUN 10MG GELULE 28,55.58,18,3.0877777777777777
3400939647678,"LOSARTAN HCTZ ZEN 50/12,5 MG CPR 28",55.78,20,2.789
3400927818004,OMEPRAZOLE ZTL 20MG GELULE 14,56.17,33,1.7021212121212121
3400935156150,OSSEANS VIT D3 500MG/400UI CPR 60,56.54,14,4.038571428571428
3400936015272,SOTALOL ARW 80MG CPR 30,56.83,27,2.104814814814815
3400936415737,LISINOPRIL SDZ 20MG CPR 28,56.849999999999994,20,2.8425
3400936668119,OMEPRAZOLE BGA 10MG GELULE 14,56.89,42,1.3545238095238095
3400949500529,FOSAVANCE 70MG/2800UI CPR (ADP) PLAB 4,56.99,13,4.383846153846154
3400933024116,GYNO PEVARYL LP 150MG OVULE 1,57.18,49,1.166938775510204
3400938624526,NA,57.879999999999995,18,3.2155555555555555
3400926712471,PERINDOPRIL ARL 2 MG CPR 30,58.06,17,3.415294117647059
3400934758218,TRANXENE 10MG GELULE 30,58.3,22,2.65
3400939072555,NA,58.43,16,3.651875
3400927517792,PRAVASTATINE ZEN 40MG CPR 28,58.56,17,3.4447058823529413
3400921756661,DESLORATADINE GNR 5MG CPR 30,58.82000000000001,38,1.5478947368421054
3400941938818,MILNACIPRAN BGA 25MG GELULE 56,58.93,13,4.533076923076923
3400937265881,"RAMIPRIL ARROW 2,5 MG 1 BOITE DE 30, COMPRIMES SEC",59.14,17,3.478823529411765
3400930129685,AC TRANEXAMIQUE ACC 500 MG SOL INJ 5,59.49,25,2.3796
3400930119099,LACOSAMIDE ACC 50MG CPR 14,59.64,21,2.84
3400930066522,ATORVASTATINE EVP 80MG CPR 30,60.09,15,4.006
3400930148853,"VALSARTAN/HCTZ ZYF 80/12,5MG CPR 30",61.33,20,3.0665
3400930093016,ESOMEPRAZOLE ALM 20MG CPR 28,61.41,18,3.4116666666666666
3400936746381,MIANSERINE ZEN 30MG CPR 30,61.449999999999996,16,3.8406249999999997
3400941888458,ESOMEPRAZOLE RBX 20MG CPR 28,61.65,20,3.0825
3400933677640,LERCANIDIPINE SUN 10MG CPR 30,61.660000000000004,15,4.110666666666667
3400936225701,BRUFEN 400MG CPR 30,61.67,37,1.6667567567567567
3400938626018,PERINDOPRIL ARW 8MG CPR 30,61.7,18,3.427777777777778
3400949943807,CANDESARTAN CRP 8 MG CPR 30,61.879999999999995,20,3.094
3400932621729,BEFIZAL 200MG CPR 84,61.94,13,4.764615384615384
3400932285778,STRESAM 50 MG GELULE 60,61.980000000000004,92,0.6736956521739131
3400937339445,RAMIPRIL ARL 5MG CPR 30,63.56,18,3.531111111111111
3400949500130,AERIUS 5MG CPR ADP MWI 30,63.66,31,2.053548387096774
3400941889578,ESOMEPRAZOLE RBX 40MG CPR 28,63.83,20,3.1915
3400937018845,PRAVASTATINE BGA 20MG CPR 28,64.06,17,3.7682352941176473
